search_board_type Mt.Jade
Pseudo-terminal will not be allocated because stdin is not a terminal.
   1 | 04/15/2021 | 22:57:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 4d7 | 04/17/2021 | 15:26:18 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 4d8 | 04/17/2021 | 15:26:18 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 4d9 | 04/17/2021 | 15:26:19 | OEM record c0 | 00cd3a | 0feb70020000
 4da | 04/17/2021 | 15:26:19 | OEM record c0 | 00cd3a | ca8f7101ffff
 4db | 04/17/2021 | 15:26:19 | OEM record c0 | 00cd3a | ca90f105ffff
 4dc | 04/17/2021 | 15:26:20 | OEM record c0 | 00cd3a | 0feb70120000
 4dd | 04/17/2021 | 15:26:20 | OEM record c0 | 00cd3a | ca8ff101ffff
 4de | 04/17/2021 | 15:27:04 | OEM record c0 | 00cd3a | 0feb70220000
 4df | 04/17/2021 | 15:27:04 | OEM record c0 | 00cd3a | 0feb703bff10
 4e0 | 04/17/2021 | 15:27:05 | OEM record c0 | 00cd3a | 0feb70320000
 4e1 | 04/17/2021 | 15:27:07 | OEM record c0 | 00cd3a | 0feb70520000
 4e2 | 04/17/2021 | 15:27:08 | OEM record c0 | 00cd3a | 0feb70620000
 4e3 | 04/17/2021 | 15:27:38 | OEM record c0 | 00cd3a | 0feb70820000
 4e4 | 04/17/2021 | 15:27:38 | System Firmwares #0xe4 | System boot initiated | Asserted
 4e5 | 04/17/2021 | 15:28:33 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 4e6 | 04/17/2021 | 15:28:33 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 4e7 | 04/17/2021 | 15:28:57 | OEM record c0 | 00cd3a | ca907105ffff
 4e8 | 04/17/2021 | 15:28:57 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 4e9 | 04/17/2021 | 15:28:57 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 4ea | 04/17/2021 | 15:28:58 | OEM record c0 | 00cd3a | 0feb70020000
 4eb | 04/17/2021 | 15:28:58 | OEM record c0 | 00cd3a | ca8f7101ffff
 4ec | 04/17/2021 | 15:28:58 | OEM record c0 | 00cd3a | ca90f105ffff
 4ed | 04/17/2021 | 15:28:59 | OEM record c0 | 00cd3a | 0feb70120000
 4ee | 04/17/2021 | 15:28:59 | OEM record c0 | 00cd3a | ca8ff101ffff
 4ef | 04/17/2021 | 15:29:43 | OEM record c0 | 00cd3a | 0feb70220000
 4f0 | 04/17/2021 | 15:29:43 | OEM record c0 | 00cd3a | 0feb703bff10
 4f1 | 04/17/2021 | 15:29:44 | OEM record c0 | 00cd3a | 0feb70320000
 4f2 | 04/17/2021 | 15:29:46 | OEM record c0 | 00cd3a | 0feb70520000
 4f3 | 04/17/2021 | 15:29:47 | OEM record c0 | 00cd3a | 0feb70620000
 4f4 | 04/17/2021 | 15:30:16 | OEM record c0 | 00cd3a | 0feb70820000
 4f5 | 04/17/2021 | 15:30:16 | System Firmwares #0xe4 | System boot initiated | Asserted
 4f6 | 04/17/2021 | 15:31:12 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 4f7 | 04/17/2021 | 15:31:12 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 4f8 | 04/17/2021 | 15:31:37 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 4f9 | 04/17/2021 | 15:31:37 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 4fa | 04/17/2021 | 15:31:37 | OEM record c0 | 00cd3a | ca8f7101ffff
 4fb | 04/17/2021 | 15:31:37 | OEM record c0 | 00cd3a | ca907105ffff
 4fc | 04/17/2021 | 15:31:38 | OEM record c0 | 00cd3a | 0feb70020000
 4fd | 04/17/2021 | 15:31:38 | OEM record c0 | 00cd3a | ca8ff101ffff
 4fe | 04/17/2021 | 15:31:38 | OEM record c0 | 00cd3a | ca90f105ffff
 4ff | 04/17/2021 | 15:31:39 | OEM record c0 | 00cd3a | 0feb70120000
 500 | 04/17/2021 | 15:32:22 | OEM record c0 | 00cd3a | 0feb70220000
 501 | 04/17/2021 | 15:32:22 | OEM record c0 | 00cd3a | 0feb703bff10
 502 | 04/17/2021 | 15:32:23 | OEM record c0 | 00cd3a | 0feb70320000
 503 | 04/17/2021 | 15:32:25 | OEM record c0 | 00cd3a | 0feb70520000
 504 | 04/17/2021 | 15:32:26 | OEM record c0 | 00cd3a | 0feb70620000
 505 | 04/17/2021 | 15:32:57 | OEM record c0 | 00cd3a | 0feb70820000
 506 | 04/17/2021 | 15:32:57 | System Firmwares #0xe4 | System boot initiated | Asserted
 507 | 04/17/2021 | 15:33:57 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 508 | 04/17/2021 | 15:33:57 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 509 | 04/17/2021 | 15:34:22 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 50a | 04/17/2021 | 15:34:23 | OEM record c0 | 00cd3a | 0feb70020000
 50b | 04/17/2021 | 15:34:23 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 50c | 04/17/2021 | 15:34:23 | OEM record c0 | 00cd3a | ca8f7101ffff
 50d | 04/17/2021 | 15:34:23 | OEM record c0 | 00cd3a | ca907105ffff
 50e | 04/17/2021 | 15:34:23 | OEM record c0 | 00cd3a | 0feb70120000
 50f | 04/17/2021 | 15:34:24 | OEM record c0 | 00cd3a | ca8ff101ffff
 510 | 04/17/2021 | 15:34:24 | OEM record c0 | 00cd3a | ca90f105ffff
 511 | 04/17/2021 | 15:35:07 | OEM record c0 | 00cd3a | 0feb70220000
 512 | 04/17/2021 | 15:35:07 | OEM record c0 | 00cd3a | 0feb703bff10
 513 | 04/17/2021 | 15:35:08 | OEM record c0 | 00cd3a | 0feb70320000
 514 | 04/17/2021 | 15:35:10 | OEM record c0 | 00cd3a | 0feb70520000
 515 | 04/17/2021 | 15:35:11 | OEM record c0 | 00cd3a | 0feb70620000
 516 | 04/17/2021 | 15:35:41 | OEM record c0 | 00cd3a | 0feb70820000
 517 | 04/17/2021 | 15:35:41 | System Firmwares #0xe4 | System boot initiated | Asserted
 518 | 04/17/2021 | 15:36:36 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 519 | 04/17/2021 | 15:36:36 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 51a | 04/17/2021 | 15:37:01 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 51b | 04/17/2021 | 15:37:01 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 51c | 04/17/2021 | 15:37:01 | OEM record c0 | 00cd3a | ca8f7101ffff
 51d | 04/17/2021 | 15:37:01 | OEM record c0 | 00cd3a | ca907105ffff
 51e | 04/17/2021 | 15:37:02 | OEM record c0 | 00cd3a | 0feb70020000
 51f | 04/17/2021 | 15:37:02 | OEM record c0 | 00cd3a | ca8ff101ffff
 520 | 04/17/2021 | 15:37:02 | OEM record c0 | 00cd3a | ca90f105ffff
 521 | 04/17/2021 | 15:37:03 | OEM record c0 | 00cd3a | 0feb70120000
 522 | 04/17/2021 | 15:37:47 | OEM record c0 | 00cd3a | 0feb70220000
 523 | 04/17/2021 | 15:37:47 | OEM record c0 | 00cd3a | 0feb703bff10
 524 | 04/17/2021 | 15:37:48 | OEM record c0 | 00cd3a | 0feb70320000
 525 | 04/17/2021 | 15:37:50 | OEM record c0 | 00cd3a | 0feb70520000
 526 | 04/17/2021 | 15:37:51 | OEM record c0 | 00cd3a | 0feb70620000
 527 | 04/17/2021 | 15:38:21 | OEM record c0 | 00cd3a | 0feb70820000
 528 | 04/17/2021 | 15:38:21 | System Firmwares #0xe4 | System boot initiated | Asserted
 529 | 04/17/2021 | 15:39:18 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 52a | 04/17/2021 | 15:39:18 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 52b | 04/17/2021 | 15:39:42 | OEM record c0 | 00cd3a | ca907105ffff
 52c | 04/17/2021 | 15:39:42 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 52d | 04/17/2021 | 15:39:42 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 52e | 04/17/2021 | 15:39:43 | OEM record c0 | 00cd3a | 0feb70020000
 52f | 04/17/2021 | 15:39:43 | OEM record c0 | 00cd3a | ca8f7101ffff
 530 | 04/17/2021 | 15:39:43 | OEM record c0 | 00cd3a | ca90f105ffff
 531 | 04/17/2021 | 15:39:44 | OEM record c0 | 00cd3a | 0feb70120000
 532 | 04/17/2021 | 15:39:44 | OEM record c0 | 00cd3a | ca8ff101ffff
 533 | 04/17/2021 | 15:40:28 | OEM record c0 | 00cd3a | 0feb70220000
 534 | 04/17/2021 | 15:40:28 | OEM record c0 | 00cd3a | 0feb703bff10
 535 | 04/17/2021 | 15:40:29 | OEM record c0 | 00cd3a | 0feb70320000
 536 | 04/17/2021 | 15:40:31 | OEM record c0 | 00cd3a | 0feb70520000
 537 | 04/17/2021 | 15:40:32 | OEM record c0 | 00cd3a | 0feb70620000
 538 | 04/17/2021 | 15:41:03 | OEM record c0 | 00cd3a | 0feb70820000
 539 | 04/17/2021 | 15:41:03 | System Firmwares #0xe4 | System boot initiated | Asserted
 53a | 04/17/2021 | 15:42:03 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 53b | 04/17/2021 | 15:42:03 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 53c | 04/17/2021 | 15:42:28 | OEM record c0 | 00cd3a | ca907105ffff
 53d | 04/17/2021 | 15:42:28 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 53e | 04/17/2021 | 15:42:28 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 53f | 04/17/2021 | 15:42:29 | OEM record c0 | 00cd3a | 0feb70020000
 540 | 04/17/2021 | 15:42:29 | OEM record c0 | 00cd3a | ca8f7101ffff
 541 | 04/17/2021 | 15:42:29 | OEM record c0 | 00cd3a | ca90f105ffff
 542 | 04/17/2021 | 15:42:30 | OEM record c0 | 00cd3a | 0feb70120000
 543 | 04/17/2021 | 15:42:30 | OEM record c0 | 00cd3a | ca8ff101ffff
 544 | 04/17/2021 | 15:43:14 | OEM record c0 | 00cd3a | 0feb70220000
 545 | 04/17/2021 | 15:43:14 | OEM record c0 | 00cd3a | 0feb703bff10
 546 | 04/17/2021 | 15:43:15 | OEM record c0 | 00cd3a | 0feb70320000
 547 | 04/17/2021 | 15:43:17 | OEM record c0 | 00cd3a | 0feb70520000
 548 | 04/17/2021 | 15:43:18 | OEM record c0 | 00cd3a | 0feb70620000
 549 | 04/17/2021 | 15:43:49 | OEM record c0 | 00cd3a | 0feb70820000
 54a | 04/17/2021 | 15:43:49 | System Firmwares #0xe4 | System boot initiated | Asserted
 54b | 04/17/2021 | 15:44:45 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 54c | 04/17/2021 | 15:44:45 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 54d | 04/17/2021 | 15:45:09 | OEM record c0 | 00cd3a | ca907105ffff
 54e | 04/17/2021 | 15:45:09 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 54f | 04/17/2021 | 15:45:09 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 550 | 04/17/2021 | 15:45:10 | OEM record c0 | 00cd3a | 0feb70020000
 551 | 04/17/2021 | 15:45:10 | OEM record c0 | 00cd3a | ca8f7101ffff
 552 | 04/17/2021 | 15:45:10 | OEM record c0 | 00cd3a | ca90f105ffff
 553 | 04/17/2021 | 15:45:11 | OEM record c0 | 00cd3a | 0feb70120000
 554 | 04/17/2021 | 15:45:11 | OEM record c0 | 00cd3a | ca8ff101ffff
 555 | 04/17/2021 | 15:45:55 | OEM record c0 | 00cd3a | 0feb70220000
 556 | 04/17/2021 | 15:45:55 | OEM record c0 | 00cd3a | 0feb703bff10
 557 | 04/17/2021 | 15:45:56 | OEM record c0 | 00cd3a | 0feb70320000
 558 | 04/17/2021 | 15:45:58 | OEM record c0 | 00cd3a | 0feb70520000
 559 | 04/17/2021 | 15:45:59 | OEM record c0 | 00cd3a | 0feb70620000
 55a | 04/17/2021 | 15:46:32 | OEM record c0 | 00cd3a | 0feb70820000
 55b | 04/17/2021 | 15:46:32 | System Firmwares #0xe4 | System boot initiated | Asserted
 55c | 04/17/2021 | 15:47:30 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 55d | 04/17/2021 | 15:47:30 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 55e | 04/17/2021 | 15:47:54 | OEM record c0 | 00cd3a | ca907105ffff
 55f | 04/17/2021 | 15:47:54 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 560 | 04/17/2021 | 15:47:54 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 561 | 04/17/2021 | 15:47:55 | OEM record c0 | 00cd3a | 0feb70020000
 562 | 04/17/2021 | 15:47:55 | OEM record c0 | 00cd3a | ca8f7101ffff
 563 | 04/17/2021 | 15:47:55 | OEM record c0 | 00cd3a | ca90f105ffff
 564 | 04/17/2021 | 15:47:56 | OEM record c0 | 00cd3a | 0feb70120000
 565 | 04/17/2021 | 15:47:56 | OEM record c0 | 00cd3a | ca8ff101ffff
 566 | 04/17/2021 | 15:48:40 | OEM record c0 | 00cd3a | 0feb70220000
 567 | 04/17/2021 | 15:48:40 | OEM record c0 | 00cd3a | 0feb703bff10
 568 | 04/17/2021 | 15:48:41 | OEM record c0 | 00cd3a | 0feb70320000
 569 | 04/17/2021 | 15:48:43 | OEM record c0 | 00cd3a | 0feb70520000
 56a | 04/17/2021 | 15:48:44 | OEM record c0 | 00cd3a | 0feb70620000
 56b | 04/17/2021 | 15:49:15 | OEM record c0 | 00cd3a | 0feb70820000
 56c | 04/17/2021 | 15:49:15 | System Firmwares #0xe4 | System boot initiated | Asserted
 56d | 04/17/2021 | 15:50:10 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 56e | 04/17/2021 | 15:50:10 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 56f | 04/17/2021 | 15:50:34 | OEM record c0 | 00cd3a | ca907105ffff
 570 | 04/17/2021 | 15:50:34 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 571 | 04/17/2021 | 15:50:34 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 572 | 04/17/2021 | 15:50:35 | OEM record c0 | 00cd3a | 0feb70020000
 573 | 04/17/2021 | 15:50:35 | OEM record c0 | 00cd3a | ca8f7101ffff
 574 | 04/17/2021 | 15:50:35 | OEM record c0 | 00cd3a | ca90f105ffff
 575 | 04/17/2021 | 15:50:36 | OEM record c0 | 00cd3a | 0feb70120000
 576 | 04/17/2021 | 15:50:36 | OEM record c0 | 00cd3a | ca8ff101ffff
 577 | 04/17/2021 | 15:51:20 | OEM record c0 | 00cd3a | 0feb70220000
 578 | 04/17/2021 | 15:51:20 | OEM record c0 | 00cd3a | 0feb703bff10
 579 | 04/17/2021 | 15:51:21 | OEM record c0 | 00cd3a | 0feb70320000
 57a | 04/17/2021 | 15:51:23 | OEM record c0 | 00cd3a | 0feb70520000
 57b | 04/17/2021 | 15:51:24 | OEM record c0 | 00cd3a | 0feb70620000
 57c | 04/17/2021 | 15:51:54 | OEM record c0 | 00cd3a | 0feb70820000
 57d | 04/17/2021 | 15:51:54 | System Firmwares #0xe4 | System boot initiated | Asserted
 57e | 04/17/2021 | 15:52:54 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 57f | 04/17/2021 | 15:52:54 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 580 | 04/17/2021 | 15:53:18 | OEM record c0 | 00cd3a | ca907105ffff
 581 | 04/17/2021 | 15:53:18 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 582 | 04/17/2021 | 15:53:18 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 583 | 04/17/2021 | 15:53:19 | OEM record c0 | 00cd3a | 0feb70020000
 584 | 04/17/2021 | 15:53:19 | OEM record c0 | 00cd3a | ca8f7101ffff
 585 | 04/17/2021 | 15:53:19 | OEM record c0 | 00cd3a | ca90f105ffff
 586 | 04/17/2021 | 15:53:20 | OEM record c0 | 00cd3a | 0feb70120000
 587 | 04/17/2021 | 15:53:20 | OEM record c0 | 00cd3a | ca8ff101ffff
 588 | 04/17/2021 | 15:54:04 | OEM record c0 | 00cd3a | 0feb70220000
 589 | 04/17/2021 | 15:54:04 | OEM record c0 | 00cd3a | 0feb703bff10
 58a | 04/17/2021 | 15:54:05 | OEM record c0 | 00cd3a | 0feb70320000
 58b | 04/17/2021 | 15:54:07 | OEM record c0 | 00cd3a | 0feb70520000
 58c | 04/17/2021 | 15:54:08 | OEM record c0 | 00cd3a | 0feb70620000
 58d | 04/17/2021 | 15:54:38 | OEM record c0 | 00cd3a | 0feb70820000
 58e | 04/17/2021 | 15:54:38 | System Firmwares #0xe4 | System boot initiated | Asserted
 58f | 04/17/2021 | 15:55:33 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 590 | 04/17/2021 | 15:55:33 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 591 | 04/17/2021 | 15:55:57 | OEM record c0 | 00cd3a | ca907105ffff
 592 | 04/17/2021 | 15:55:57 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 593 | 04/17/2021 | 15:55:57 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 594 | 04/17/2021 | 15:55:58 | OEM record c0 | 00cd3a | 0feb70020000
 595 | 04/17/2021 | 15:55:58 | OEM record c0 | 00cd3a | ca8f7101ffff
 596 | 04/17/2021 | 15:55:58 | OEM record c0 | 00cd3a | ca90f105ffff
 597 | 04/17/2021 | 15:55:59 | OEM record c0 | 00cd3a | 0feb70120000
 598 | 04/17/2021 | 15:55:59 | OEM record c0 | 00cd3a | ca8ff101ffff
 599 | 04/17/2021 | 15:56:43 | OEM record c0 | 00cd3a | 0feb70220000
 59a | 04/17/2021 | 15:56:43 | OEM record c0 | 00cd3a | 0feb703bff10
 59b | 04/17/2021 | 15:56:44 | OEM record c0 | 00cd3a | 0feb70320000
 59c | 04/17/2021 | 15:56:46 | OEM record c0 | 00cd3a | 0feb70520000
 59d | 04/17/2021 | 15:56:47 | OEM record c0 | 00cd3a | 0feb70620000
 59e | 04/17/2021 | 15:57:17 | OEM record c0 | 00cd3a | 0feb70820000
 59f | 04/17/2021 | 15:57:17 | System Firmwares #0xe4 | System boot initiated | Asserted
 5a0 | 04/17/2021 | 15:58:14 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 5a1 | 04/17/2021 | 15:58:14 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 5a2 | 04/17/2021 | 15:58:38 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 5a3 | 04/17/2021 | 15:58:39 | OEM record c0 | 00cd3a | ca907105ffff
 5a4 | 04/17/2021 | 15:58:39 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 5a5 | 04/17/2021 | 15:58:39 | OEM record c0 | 00cd3a | 0feb70020000
 5a6 | 04/17/2021 | 15:58:39 | OEM record c0 | 00cd3a | ca8f7101ffff
 5a7 | 04/17/2021 | 15:58:39 | OEM record c0 | 00cd3a | ca90f105ffff
 5a8 | 04/17/2021 | 15:58:40 | OEM record c0 | 00cd3a | 0feb70120000
 5a9 | 04/17/2021 | 15:58:40 | OEM record c0 | 00cd3a | ca8ff101ffff
 5aa | 04/17/2021 | 15:59:24 | OEM record c0 | 00cd3a | 0feb70220000
 5ab | 04/17/2021 | 15:59:24 | OEM record c0 | 00cd3a | 0feb703bff10
 5ac | 04/17/2021 | 15:59:25 | OEM record c0 | 00cd3a | 0feb70320000
 5ad | 04/17/2021 | 15:59:27 | OEM record c0 | 00cd3a | 0feb70520000
 5ae | 04/17/2021 | 15:59:28 | OEM record c0 | 00cd3a | 0feb70620000
 5af | 04/17/2021 | 15:59:58 | OEM record c0 | 00cd3a | 0feb70820000
 5b0 | 04/17/2021 | 15:59:58 | System Firmwares #0xe4 | System boot initiated | Asserted
 5b1 | 04/17/2021 | 16:00:55 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 5b2 | 04/17/2021 | 16:00:55 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 5b3 | 04/17/2021 | 16:01:19 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 5b4 | 04/17/2021 | 16:01:19 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 5b5 | 04/17/2021 | 16:01:19 | OEM record c0 | 00cd3a | ca8f7101ffff
 5b6 | 04/17/2021 | 16:01:19 | OEM record c0 | 00cd3a | ca907105ffff
 5b7 | 04/17/2021 | 16:01:20 | OEM record c0 | 00cd3a | 0feb70020000
 5b8 | 04/17/2021 | 16:01:20 | OEM record c0 | 00cd3a | ca8ff101ffff
 5b9 | 04/17/2021 | 16:01:20 | OEM record c0 | 00cd3a | ca90f105ffff
 5ba | 04/17/2021 | 16:01:21 | OEM record c0 | 00cd3a | 0feb70120000
 5bb | 04/17/2021 | 16:02:05 | OEM record c0 | 00cd3a | 0feb70220000
 5bc | 04/17/2021 | 16:02:05 | OEM record c0 | 00cd3a | 0feb703bff10
 5bd | 04/17/2021 | 16:02:06 | OEM record c0 | 00cd3a | 0feb70320000
 5be | 04/17/2021 | 16:02:08 | OEM record c0 | 00cd3a | 0feb70520000
 5bf | 04/17/2021 | 16:02:09 | OEM record c0 | 00cd3a | 0feb70620000
 5c0 | 04/17/2021 | 16:02:39 | OEM record c0 | 00cd3a | 0feb70820000
 5c1 | 04/17/2021 | 16:02:39 | System Firmwares #0xe4 | System boot initiated | Asserted
 5c2 | 04/17/2021 | 16:03:33 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 5c3 | 04/17/2021 | 16:03:33 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 5c4 | 04/17/2021 | 16:03:57 | OEM record c0 | 00cd3a | ca907105ffff
 5c5 | 04/17/2021 | 16:03:58 | OEM record c0 | 00cd3a | ca8f7101ffff
 5c6 | 04/17/2021 | 16:03:58 | OEM record c0 | 00cd3a | ca90f105ffff
 5c7 | 04/17/2021 | 16:03:59 | OEM record c0 | 00cd3a | ca8ff101ffff
 5c8 | 04/17/2021 | 16:03:59 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 5c9 | 04/17/2021 | 16:03:59 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 5ca | 04/17/2021 | 16:04:00 | OEM record c0 | 00cd3a | 0feb70020000
 5cb | 04/17/2021 | 16:04:01 | OEM record c0 | 00cd3a | 0feb70120000
 5cc | 04/17/2021 | 16:04:43 | OEM record c0 | 00cd3a | 0feb70220000
 5cd | 04/17/2021 | 16:04:43 | OEM record c0 | 00cd3a | 0feb703bff10
 5ce | 04/17/2021 | 16:04:44 | OEM record c0 | 00cd3a | 0feb70320000
 5cf | 04/17/2021 | 16:04:46 | OEM record c0 | 00cd3a | 0feb70520000
 5d0 | 04/17/2021 | 16:04:47 | OEM record c0 | 00cd3a | 0feb70620000
 5d1 | 04/17/2021 | 16:05:18 | OEM record c0 | 00cd3a | 0feb70820000
 5d2 | 04/17/2021 | 16:05:18 | System Firmwares #0xe4 | System boot initiated | Asserted
 5d3 | 04/17/2021 | 16:06:12 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 5d4 | 04/17/2021 | 16:06:12 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 5d5 | 04/17/2021 | 16:06:36 | OEM record c0 | 00cd3a | ca907105ffff
 5d6 | 04/17/2021 | 16:06:36 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 5d7 | 04/17/2021 | 16:06:36 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 5d8 | 04/17/2021 | 16:06:37 | OEM record c0 | 00cd3a | 0feb70020000
 5d9 | 04/17/2021 | 16:06:37 | OEM record c0 | 00cd3a | ca8f7101ffff
 5da | 04/17/2021 | 16:06:37 | OEM record c0 | 00cd3a | ca90f105ffff
 5db | 04/17/2021 | 16:06:38 | OEM record c0 | 00cd3a | 0feb70120000
 5dc | 04/17/2021 | 16:06:38 | OEM record c0 | 00cd3a | ca8ff101ffff
 5dd | 04/17/2021 | 16:07:22 | OEM record c0 | 00cd3a | 0feb70220000
 5de | 04/17/2021 | 16:07:22 | OEM record c0 | 00cd3a | 0feb703bff10
 5df | 04/17/2021 | 16:07:23 | OEM record c0 | 00cd3a | 0feb70320000
 5e0 | 04/17/2021 | 16:07:25 | OEM record c0 | 00cd3a | 0feb70520000
 5e1 | 04/17/2021 | 16:07:26 | OEM record c0 | 00cd3a | 0feb70620000
 5e2 | 04/17/2021 | 16:07:57 | OEM record c0 | 00cd3a | 0feb70820000
 5e3 | 04/17/2021 | 16:07:57 | System Firmwares #0xe4 | System boot initiated | Asserted
 5e4 | 04/17/2021 | 16:08:51 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 5e5 | 04/17/2021 | 16:08:51 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 5e6 | 04/17/2021 | 16:09:15 | OEM record c0 | 00cd3a | ca907105ffff
 5e7 | 04/17/2021 | 16:09:16 | OEM record c0 | 00cd3a | ca8f7101ffff
 5e8 | 04/17/2021 | 16:09:16 | OEM record c0 | 00cd3a | ca90f105ffff
 5e9 | 04/17/2021 | 16:09:16 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 5ea | 04/17/2021 | 16:09:16 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 5eb | 04/17/2021 | 16:09:17 | OEM record c0 | 00cd3a | 0feb70020000
 5ec | 04/17/2021 | 16:09:17 | OEM record c0 | 00cd3a | ca8ff101ffff
 5ed | 04/17/2021 | 16:09:18 | OEM record c0 | 00cd3a | 0feb70120000
 5ee | 04/17/2021 | 16:10:01 | OEM record c0 | 00cd3a | 0feb70220000
 5ef | 04/17/2021 | 16:10:01 | OEM record c0 | 00cd3a | 0feb703bff10
 5f0 | 04/17/2021 | 16:10:02 | OEM record c0 | 00cd3a | 0feb70320000
 5f1 | 04/17/2021 | 16:10:04 | OEM record c0 | 00cd3a | 0feb70520000
 5f2 | 04/17/2021 | 16:10:05 | OEM record c0 | 00cd3a | 0feb70620000
 5f3 | 04/17/2021 | 16:10:37 | OEM record c0 | 00cd3a | 0feb70820000
 5f4 | 04/17/2021 | 16:10:37 | System Firmwares #0xe4 | System boot initiated | Asserted
 5f5 | 04/17/2021 | 16:11:36 | System ACPI Power State #0x7a | S5/G2: soft-off | Asserted
 5f6 | 04/17/2021 | 16:11:36 | System ACPI Power State #0x8a | S5/G2: soft-off | Asserted
 5f7 | 04/17/2021 | 16:12:00 | OEM record c0 | 00cd3a | ca907105ffff
 5f8 | 04/17/2021 | 16:12:00 | System ACPI Power State #0x7a | S0/G0: working | Asserted
 5f9 | 04/17/2021 | 16:12:00 | System ACPI Power State #0x8a | S0/G0: working | Asserted
 5fa | 04/17/2021 | 16:12:01 | OEM record c0 | 00cd3a | 0feb70020000
 5fb | 04/17/2021 | 16:12:01 | OEM record c0 | 00cd3a | ca8f7101ffff
 5fc | 04/17/2021 | 16:12:01 | OEM record c0 | 00cd3a | ca90f105ffff
 5fd | 04/17/2021 | 16:12:02 | OEM record c0 | 00cd3a | 0feb70120000
 5fe | 04/17/2021 | 16:12:02 | OEM record c0 | 00cd3a | ca8ff101ffff
 5ff | 04/17/2021 | 16:12:46 | OEM record c0 | 00cd3a | 0feb70220000
 600 | 04/17/2021 | 16:12:46 | OEM record c0 | 00cd3a | 0feb703bff10
 601 | 04/17/2021 | 16:12:47 | OEM record c0 | 00cd3a | 0feb70320000
